Agentura,Datum,Hodnota,Průměr,Strana,size
Dimap,2022-10-18,18.9,SPD,SPD,1
Emnid,2022-10-18,18.9,SPD,SPD,1
Forsa,2022-10-18,18.9,SPD,SPD,1
Gms,2022-10-18,18.9,SPD,SPD,1
Insa,2022-10-18,18.9,SPD,SPD,1
Politbarometer,2022-10-18,18.9,SPD,SPD,1
Yougov,2022-10-18,18.9,SPD,SPD,1
Allensbach,2022-10-18,19.9,Grüne,Grüne,1
Dimap,2022-10-18,19.9,Grüne,Grüne,1
Emnid,2022-10-18,19.9,Grüne,Grüne,1
Forsa,2022-10-18,19.9,Grüne,Grüne,1
Gms,2022-10-18,19.9,Grüne,Grüne,1
Insa,2022-10-18,19.9,Grüne,Grüne,1
Politbarometer,2022-10-18,19.9,Grüne,Grüne,1
Yougov,2022-10-18,19.9,Grüne,Grüne,1
Allensbach,2022-10-18,7.1,FDP,FDP,1
Dimap,2022-10-18,7.1,FDP,FDP,1
Emnid,2022-10-18,7.1,FDP,FDP,1
Forsa,2022-10-18,7.1,FDP,FDP,1
Gms,2022-10-18,7.1,FDP,FDP,1
Insa,2022-10-18,7.1,FDP,FDP,1
Politbarometer,2022-10-18,7.1,FDP,FDP,1
Yougov,2022-10-18,7.1,FDP,FDP,1
Allensbach,2022-10-18,5.0,Linke,Linke,1
Dimap,2022-10-18,5.0,Linke,Linke,1
Emnid,2022-10-18,5.0,Linke,Linke,1
Forsa,2022-10-18,5.0,Linke,Linke,1
Gms,2022-10-18,5.0,Linke,Linke,1
Insa,2022-10-18,5.0,Linke,Linke,1
Politbarometer,2022-10-18,5.0,Linke,Linke,1
Yougov,2022-10-18,5.0,Linke,Linke,1
Allensbach,2022-10-18,14.1,AfD,AfD,1
Dimap,2022-10-18,14.1,AfD,AfD,1
Emnid,2022-10-18,14.1,AfD,AfD,1
Forsa,2022-10-18,14.1,AfD,AfD,1
Gms,2022-10-18,14.1,AfD,AfD,1
Insa,2022-10-18,14.1,AfD,AfD,1
Politbarometer,2022-10-18,14.1,AfD,AfD,1
Yougov,2022-10-18,14.1,AfD,AfD,1
Allensbach,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Dimap,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Emnid,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Forsa,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Gms,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Insa,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Politbarometer,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Yougov,2022-10-25,27.2,CDU/CSU,CDU/CSU,1
Allensbach,2022-10-25,19.1,SPD,SPD,1
Dimap,2022-10-25,19.1,SPD,SPD,1
Emnid,2022-10-25,19.1,SPD,SPD,1
Forsa,2022-10-25,19.1,SPD,SPD,1
Gms,2022-10-25,19.1,SPD,SPD,1
Insa,2022-10-25,19.1,SPD,SPD,1
Politbarometer,2022-10-25,19.1,SPD,SPD,1
Yougov,2022-10-25,19.1,SPD,SPD,1
Allensbach,2022-10-25,19.8,Grüne,Grüne,1
Dimap,2022-10-25,19.8,Grüne,Grüne,1
Emnid,2022-10-25,19.8,Grüne,Grüne,1
Forsa,2022-10-25,19.8,Grüne,Grüne,1
Gms,2022-10-25,19.8,Grüne,Grüne,1
Insa,2022-10-25,19.8,Grüne,Grüne,1
Politbarometer,2022-10-25,19.8,Grüne,Grüne,1
Yougov,2022-10-25,19.8,Grüne,Grüne,1
Allensbach,2022-10-25,7.1,FDP,FDP,1
Dimap,2022-10-25,7.1,FDP,FDP,1
Emnid,2022-10-25,7.1,FDP,FDP,1
Forsa,2022-10-25,7.1,FDP,FDP,1
Gms,2022-10-25,7.1,FDP,FDP,1
Insa,2022-10-25,7.1,FDP,FDP,1
Politbarometer,2022-10-25,7.1,FDP,FDP,1
Yougov,2022-10-25,7.1,FDP,FDP,1
Allensbach,2022-10-25,4.9,Linke,Linke,1
Dimap,2022-10-25,4.9,Linke,Linke,1
Emnid,2022-10-25,4.9,Linke,Linke,1
Forsa,2022-10-25,4.9,Linke,Linke,1
Gms,2022-10-25,4.9,Linke,Linke,1
Insa,2022-10-25,4.9,Linke,Linke,1
Politbarometer,2022-10-25,4.9,Linke,Linke,1
Yougov,2022-10-25,4.9,Linke,Linke,1
Allensbach,2022-10-25,14.3,AfD,AfD,1
Dimap,2022-10-25,14.3,AfD,AfD,1
Emnid,2022-10-25,14.3,AfD,AfD,1
Forsa,2022-10-25,14.3,AfD,AfD,1
Gms,2022-10-25,14.3,AfD,AfD,1
Insa,2022-10-25,14.3,AfD,AfD,1
Politbarometer,2022-10-25,14.3,AfD,AfD,1
Yougov,2022-10-25,14.3,AfD,AfD,1
Allensbach,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Dimap,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Emnid,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Forsa,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Gms,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Insa,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Politbarometer,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Yougov,2022-11-01,27.1,CDU/CSU,CDU/CSU,1
Allensbach,2022-11-01,19.3,SPD,SPD,1
Dimap,2022-11-01,19.3,SPD,SPD,1
Emnid,2022-11-01,19.3,SPD,SPD,1
Forsa,2022-11-01,19.3,SPD,SPD,1
Gms,2022-11-01,19.3,SPD,SPD,1
Insa,2022-11-01,19.3,SPD,SPD,1
Politbarometer,2022-11-01,19.3,SPD,SPD,1
Yougov,2022-11-01,19.3,SPD,SPD,1
Allensbach,2022-11-01,19.5,Grüne,Grüne,1
Dimap,2022-11-01,19.5,Grüne,Grüne,1
Emnid,2022-11-01,19.5,Grüne,Grüne,1
Forsa,2022-11-01,19.5,Grüne,Grüne,1
Gms,2022-11-01,19.5,Grüne,Grüne,1
Insa,2022-11-01,19.5,Grüne,Grüne,1
Politbarometer,2022-11-01,19.5,Grüne,Grüne,1
Yougov,2022-11-01,19.5,Grüne,Grüne,1
Allensbach,2022-11-01,7.2,FDP,FDP,1
Dimap,2022-11-01,7.2,FDP,FDP,1
Emnid,2022-11-01,7.2,FDP,FDP,1
Forsa,2022-11-01,7.2,FDP,FDP,1
Gms,2022-11-01,7.2,FDP,FDP,1
Insa,2022-11-01,7.2,FDP,FDP,1
Politbarometer,2022-11-01,7.2,FDP,FDP,1
Yougov,2022-11-01,7.2,FDP,FDP,1
Allensbach,2022-11-01,4.8,Linke,Linke,1
Dimap,2022-11-01,4.8,Linke,Linke,1
Emnid,2022-11-01,4.8,Linke,Linke,1
Forsa,2022-11-01,4.8,Linke,Linke,1
Gms,2022-11-01,4.8,Linke,Linke,1
Insa,2022-11-01,4.8,Linke,Linke,1
Politbarometer,2022-11-01,4.8,Linke,Linke,1
Yougov,2022-11-01,4.8,Linke,Linke,1
Allensbach,2022-11-01,14.3,AfD,AfD,1
Dimap,2022-11-01,14.3,AfD,AfD,1
Emnid,2022-11-01,14.3,AfD,AfD,1
Forsa,2022-11-01,14.3,AfD,AfD,1
Gms,2022-11-01,14.3,AfD,AfD,1
Insa,2022-11-01,14.3,AfD,AfD,1
Politbarometer,2022-11-01,14.3,AfD,AfD,1
Yougov,2022-11-01,14.3,AfD,AfD,1
Allensbach,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Dimap,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Emnid,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Forsa,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Gms,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Insa,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Politbarometer,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Yougov,2022-11-08,27.2,CDU/CSU,CDU/CSU,1
Allensbach,2022-11-08,19.5,SPD,SPD,1
Dimap,2022-11-08,19.5,SPD,SPD,1
Emnid,2022-11-08,19.5,SPD,SPD,1
Forsa,2022-11-08,19.5,SPD,SPD,1
Gms,2022-11-08,19.5,SPD,SPD,1
Insa,2022-11-08,19.5,SPD,SPD,1
Politbarometer,2022-11-08,19.5,SPD,SPD,1
Yougov,2022-11-08,19.5,SPD,SPD,1
Allensbach,2022-11-08,19.3,Grüne,Grüne,1
Dimap,2022-11-08,19.3,Grüne,Grüne,1
Emnid,2022-11-08,19.3,Grüne,Grüne,1
Forsa,2022-11-08,19.3,Grüne,Grüne,1
Gms,2022-11-08,19.3,Grüne,Grüne,1
Insa,2022-11-08,19.3,Grüne,Grüne,1
Politbarometer,2022-11-08,19.3,Grüne,Grüne,1
Yougov,2022-11-08,19.3,Grüne,Grüne,1
Allensbach,2022-11-08,7.1,FDP,FDP,1
Dimap,2022-11-08,7.1,FDP,FDP,1
Emnid,2022-11-08,7.1,FDP,FDP,1
Forsa,2022-11-08,7.1,FDP,FDP,1
Gms,2022-11-08,7.1,FDP,FDP,1
Insa,2022-11-08,7.1,FDP,FDP,1
Politbarometer,2022-11-08,7.1,FDP,FDP,1
Yougov,2022-11-08,7.1,FDP,FDP,1
Allensbach,2022-11-08,5.0,Linke,Linke,1
Dimap,2022-11-08,5.0,Linke,Linke,1
Emnid,2022-11-08,5.0,Linke,Linke,1
Forsa,2022-11-08,5.0,Linke,Linke,1
Gms,2022-11-08,5.0,Linke,Linke,1
Insa,2022-11-08,5.0,Linke,Linke,1
Politbarometer,2022-11-08,5.0,Linke,Linke,1
Yougov,2022-11-08,5.0,Linke,Linke,1
Allensbach,2022-11-08,14.4,AfD,AfD,1
Dimap,2022-11-08,14.4,AfD,AfD,1
Emnid,2022-11-08,14.4,AfD,AfD,1
Forsa,2022-11-08,14.4,AfD,AfD,1
Gms,2022-11-08,14.4,AfD,AfD,1
Insa,2022-11-08,14.4,AfD,AfD,1
Politbarometer,2022-11-08,14.4,AfD,AfD,1
Yougov,2022-11-08,14.4,AfD,AfD,1
Allensbach,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Dimap,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Emnid,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Forsa,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Gms,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Insa,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Politbarometer,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Yougov,2022-11-15,27.4,CDU/CSU,CDU/CSU,1
Allensbach,2022-11-15,19.6,SPD,SPD,1
Dimap,2022-11-15,19.6,SPD,SPD,1
Emnid,2022-11-15,19.6,SPD,SPD,1
Forsa,2022-11-15,19.6,SPD,SPD,1
Gms,2022-11-15,19.6,SPD,SPD,1
Insa,2022-11-15,19.6,SPD,SPD,1
Politbarometer,2022-11-15,19.6,SPD,SPD,1
Yougov,2022-11-15,19.6,SPD,SPD,1
Allensbach,2022-11-15,19.3,Grüne,Grüne,1
Dimap,2022-11-15,19.3,Grüne,Grüne,1
Emnid,2022-11-15,19.3,Grüne,Grüne,1
Forsa,2022-11-15,19.3,Grüne,Grüne,1
Gms,2022-11-15,19.3,Grüne,Grüne,1
Insa,2022-11-15,19.3,Grüne,Grüne,1
Politbarometer,2022-11-15,19.3,Grüne,Grüne,1
Yougov,2022-11-15,19.3,Grüne,Grüne,1
Allensbach,2022-11-15,6.9,FDP,FDP,1
Dimap,2022-11-15,6.9,FDP,FDP,1
Emnid,2022-11-15,6.9,FDP,FDP,1
Forsa,2022-11-15,6.9,FDP,FDP,1
Gms,2022-11-15,6.9,FDP,FDP,1
Insa,2022-11-15,6.9,FDP,FDP,1
Politbarometer,2022-11-15,6.9,FDP,FDP,1
Yougov,2022-11-15,6.9,FDP,FDP,1
Allensbach,2022-11-15,4.8,Linke,Linke,1
Dimap,2022-11-15,4.8,Linke,Linke,1
Emnid,2022-11-15,4.8,Linke,Linke,1
Forsa,2022-11-15,4.8,Linke,Linke,1
Gms,2022-11-15,4.8,Linke,Linke,1
Insa,2022-11-15,4.8,Linke,Linke,1
Politbarometer,2022-11-15,4.8,Linke,Linke,1
Yougov,2022-11-15,4.8,Linke,Linke,1
Allensbach,2022-11-15,14.4,AfD,AfD,1
Dimap,2022-11-15,14.4,AfD,AfD,1
Emnid,2022-11-15,14.4,AfD,AfD,1
Forsa,2022-11-15,14.4,AfD,AfD,1
Gms,2022-11-15,14.4,AfD,AfD,1
Insa,2022-11-15,14.4,AfD,AfD,1
Politbarometer,2022-11-15,14.4,AfD,AfD,1
Yougov,2022-11-15,14.4,AfD,AfD,1
Allensbach,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Dimap,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Emnid,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Forsa,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Gms,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Insa,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Politbarometer,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Yougov,2022-11-22,27.6,CDU/CSU,CDU/CSU,1
Allensbach,2022-11-22,19.6,SPD,SPD,1
Dimap,2022-11-22,19.6,SPD,SPD,1
Emnid,2022-11-22,19.6,SPD,SPD,1
Forsa,2022-11-22,19.6,SPD,SPD,1
Gms,2022-11-22,19.6,SPD,SPD,1
Insa,2022-11-22,19.6,SPD,SPD,1
Politbarometer,2022-11-22,19.6,SPD,SPD,1
Yougov,2022-11-22,19.6,SPD,SPD,1
Allensbach,2022-11-22,19.1,Grüne,Grüne,1
Dimap,2022-11-22,19.1,Grüne,Grüne,1
Emnid,2022-11-22,19.1,Grüne,Grüne,1
Forsa,2022-11-22,19.1,Grüne,Grüne,1
Gms,2022-11-22,19.1,Grüne,Grüne,1
Insa,2022-11-22,19.1,Grüne,Grüne,1
Politbarometer,2022-11-22,19.1,Grüne,Grüne,1
Yougov,2022-11-22,19.1,Grüne,Grüne,1
Allensbach,2022-11-22,6.9,FDP,FDP,1
Dimap,2022-11-22,6.9,FDP,FDP,1
Emnid,2022-11-22,6.9,FDP,FDP,1
Forsa,2022-11-22,6.9,FDP,FDP,1
Gms,2022-11-22,6.9,FDP,FDP,1
Insa,2022-11-22,6.9,FDP,FDP,1
Politbarometer,2022-11-22,6.9,FDP,FDP,1
Yougov,2022-11-22,6.9,FDP,FDP,1
Allensbach,2022-11-22,4.8,Linke,Linke,1
Dimap,2022-11-22,4.8,Linke,Linke,1
Emnid,2022-11-22,4.8,Linke,Linke,1
Forsa,2022-11-22,4.8,Linke,Linke,1
Gms,2022-11-22,4.8,Linke,Linke,1
Insa,2022-11-22,4.8,Linke,Linke,1
Politbarometer,2022-11-22,4.8,Linke,Linke,1
Yougov,2022-11-22,4.8,Linke,Linke,1
Allensbach,2022-11-22,14.3,AfD,AfD,1
Dimap,2022-11-22,14.3,AfD,AfD,1
Emnid,2022-11-22,14.3,AfD,AfD,1
Forsa,2022-11-22,14.3,AfD,AfD,1
Gms,2022-11-22,14.3,AfD,AfD,1
Insa,2022-11-22,14.3,AfD,AfD,1
Politbarometer,2022-11-22,14.3,AfD,AfD,1
Yougov,2022-11-22,14.3,AfD,AfD,1
Allensbach,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Dimap,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Emnid,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Forsa,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Gms,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Insa,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Politbarometer,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Yougov,2022-11-29,27.8,CDU/CSU,CDU/CSU,1
Allensbach,2022-11-29,19.5,SPD,SPD,1
Dimap,2022-11-29,19.5,SPD,SPD,1
Emnid,2022-11-29,19.5,SPD,SPD,1
Forsa,2022-11-29,19.5,SPD,SPD,1
Gms,2022-11-29,19.5,SPD,SPD,1
Insa,2022-11-29,19.5,SPD,SPD,1
Politbarometer,2022-11-29,19.5,SPD,SPD,1
Yougov,2022-11-29,19.5,SPD,SPD,1
Allensbach,2022-11-29,19.1,Grüne,Grüne,1
Dimap,2022-11-29,19.1,Grüne,Grüne,1
Emnid,2022-11-29,19.1,Grüne,Grüne,1
Forsa,2022-11-29,19.1,Grüne,Grüne,1
Gms,2022-11-29,19.1,Grüne,Grüne,1
Insa,2022-11-29,19.1,Grüne,Grüne,1
Politbarometer,2022-11-29,19.1,Grüne,Grüne,1
Yougov,2022-11-29,19.1,Grüne,Grüne,1
Allensbach,2022-11-29,6.7,FDP,FDP,1
Dimap,2022-11-29,6.7,FDP,FDP,1
Emnid,2022-11-29,6.7,FDP,FDP,1
Forsa,2022-11-29,6.7,FDP,FDP,1
Gms,2022-11-29,6.7,FDP,FDP,1
Insa,2022-11-29,6.7,FDP,FDP,1
Politbarometer,2022-11-29,6.7,FDP,FDP,1
Yougov,2022-11-29,6.7,FDP,FDP,1
Allensbach,2022-11-29,4.9,Linke,Linke,1
Dimap,2022-11-29,4.9,Linke,Linke,1
Emnid,2022-11-29,4.9,Linke,Linke,1
Forsa,2022-11-29,4.9,Linke,Linke,1
Gms,2022-11-29,4.9,Linke,Linke,1
Insa,2022-11-29,4.9,Linke,Linke,1
Politbarometer,2022-11-29,4.9,Linke,Linke,1
Yougov,2022-11-29,4.9,Linke,Linke,1
Allensbach,2022-11-29,14.3,AfD,AfD,1
Dimap,2022-11-29,14.3,AfD,AfD,1
Emnid,2022-11-29,14.3,AfD,AfD,1
Forsa,2022-11-29,14.3,AfD,AfD,1
Gms,2022-11-29,14.3,AfD,AfD,1
Insa,2022-11-29,14.3,AfD,AfD,1
Politbarometer,2022-11-29,14.3,AfD,AfD,1
Yougov,2022-11-29,14.3,AfD,AfD,1
Allensbach,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Dimap,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Emnid,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Forsa,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Gms,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Insa,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Politbarometer,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Yougov,2022-12-06,27.8,CDU/CSU,CDU/CSU,1
Allensbach,2022-12-06,19.5,SPD,SPD,1
Dimap,2022-12-06,19.5,SPD,SPD,1
Emnid,2022-12-06,19.5,SPD,SPD,1
Forsa,2022-12-06,19.5,SPD,SPD,1
Gms,2022-12-06,19.5,SPD,SPD,1
Insa,2022-12-06,19.5,SPD,SPD,1
Politbarometer,2022-12-06,19.5,SPD,SPD,1
Yougov,2022-12-06,19.5,SPD,SPD,1
Allensbach,2022-12-06,18.9,Grüne,Grüne,1
Dimap,2022-12-06,18.9,Grüne,Grüne,1
Emnid,2022-12-06,18.9,Grüne,Grüne,1
Forsa,2022-12-06,18.9,Grüne,Grüne,1
Gms,2022-12-06,18.9,Grüne,Grüne,1
Insa,2022-12-06,18.9,Grüne,Grüne,1
Politbarometer,2022-12-06,18.9,Grüne,Grüne,1
Yougov,2022-12-06,18.9,Grüne,Grüne,1
Allensbach,2022-12-06,6.7,FDP,FDP,1
Dimap,2022-12-06,6.7,FDP,FDP,1
Emnid,2022-12-06,6.7,FDP,FDP,1
Forsa,2022-12-06,6.7,FDP,FDP,1
Gms,2022-12-06,6.7,FDP,FDP,1
Insa,2022-12-06,6.7,FDP,FDP,1
Politbarometer,2022-12-06,6.7,FDP,FDP,1
Yougov,2022-12-06,6.7,FDP,FDP,1
Allensbach,2022-12-06,4.8,Linke,Linke,1
Dimap,2022-12-06,4.8,Linke,Linke,1
Emnid,2022-12-06,4.8,Linke,Linke,1
Forsa,2022-12-06,4.8,Linke,Linke,1
Gms,2022-12-06,4.8,Linke,Linke,1
Insa,2022-12-06,4.8,Linke,Linke,1
Politbarometer,2022-12-06,4.8,Linke,Linke,1
Yougov,2022-12-06,4.8,Linke,Linke,1
Allensbach,2022-12-06,14.2,AfD,AfD,1
Dimap,2022-12-06,14.2,AfD,AfD,1
Emnid,2022-12-06,14.2,AfD,AfD,1
Forsa,2022-12-06,14.2,AfD,AfD,1
Gms,2022-12-06,14.2,AfD,AfD,1
Insa,2022-12-06,14.2,AfD,AfD,1
Politbarometer,2022-12-06,14.2,AfD,AfD,1
Yougov,2022-12-06,14.2,AfD,AfD,1
Allensbach,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Dimap,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Emnid,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Forsa,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Gms,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Insa,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Politbarometer,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Yougov,2022-12-13,28.1,CDU/CSU,CDU/CSU,1
Allensbach,2022-12-13,19.5,SPD,SPD,1
Dimap,2022-12-13,19.5,SPD,SPD,1
Emnid,2022-12-13,19.5,SPD,SPD,1
Forsa,2022-12-13,19.5,SPD,SPD,1
Gms,2022-12-13,19.5,SPD,SPD,1
Insa,2022-12-13,19.5,SPD,SPD,1
Politbarometer,2022-12-13,19.5,SPD,SPD,1
Yougov,2022-12-13,19.5,SPD,SPD,1
Allensbach,2022-12-13,18.8,Grüne,Grüne,1
Dimap,2022-12-13,18.8,Grüne,Grüne,1
Emnid,2022-12-13,18.8,Grüne,Grüne,1
Forsa,2022-12-13,18.8,Grüne,Grüne,1
Gms,2022-12-13,18.8,Grüne,Grüne,1
Insa,2022-12-13,18.8,Grüne,Grüne,1
Politbarometer,2022-12-13,18.8,Grüne,Grüne,1
Yougov,2022-12-13,18.8,Grüne,Grüne,1
Allensbach,2022-12-13,6.8,FDP,FDP,1
Dimap,2022-12-13,6.8,FDP,FDP,1
Emnid,2022-12-13,6.8,FDP,FDP,1
Forsa,2022-12-13,6.8,FDP,FDP,1
Gms,2022-12-13,6.8,FDP,FDP,1
Insa,2022-12-13,6.8,FDP,FDP,1
Politbarometer,2022-12-13,6.8,FDP,FDP,1
Yougov,2022-12-13,6.8,FDP,FDP,1
Allensbach,2022-12-13,4.8,Linke,Linke,1
Dimap,2022-12-13,4.8,Linke,Linke,1
Emnid,2022-12-13,4.8,Linke,Linke,1
Forsa,2022-12-13,4.8,Linke,Linke,1
Gms,2022-12-13,4.8,Linke,Linke,1
Insa,2022-12-13,4.8,Linke,Linke,1
Politbarometer,2022-12-13,4.8,Linke,Linke,1
Yougov,2022-12-13,4.8,Linke,Linke,1
Allensbach,2022-12-13,14.1,AfD,AfD,1
Dimap,2022-12-13,14.1,AfD,AfD,1
Emnid,2022-12-13,14.1,AfD,AfD,1
Forsa,2022-12-13,14.1,AfD,AfD,1
Gms,2022-12-13,14.1,AfD,AfD,1
Insa,2022-12-13,14.1,AfD,AfD,1
Politbarometer,2022-12-13,14.1,AfD,AfD,1
Yougov,2022-12-13,14.1,AfD,AfD,1
Allensbach,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Dimap,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Emnid,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Forsa,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Gms,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Insa,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Politbarometer,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Yougov,2022-12-20,28.2,CDU/CSU,CDU/CSU,1
Allensbach,2022-12-20,19.6,SPD,SPD,1
Dimap,2022-12-20,19.6,SPD,SPD,1
Emnid,2022-12-20,19.6,SPD,SPD,1
Forsa,2022-12-20,19.6,SPD,SPD,1
Gms,2022-12-20,19.6,SPD,SPD,1
Insa,2022-12-20,19.6,SPD,SPD,1
Politbarometer,2022-12-20,19.6,SPD,SPD,1
Yougov,2022-12-20,19.6,SPD,SPD,1
Allensbach,2022-12-20,18.6,Grüne,Grüne,1
Dimap,2022-12-20,18.6,Grüne,Grüne,1
Emnid,2022-12-20,18.6,Grüne,Grüne,1
Forsa,2022-12-20,18.6,Grüne,Grüne,1
Gms,2022-12-20,18.6,Grüne,Grüne,1
Insa,2022-12-20,18.6,Grüne,Grüne,1
Politbarometer,2022-12-20,18.6,Grüne,Grüne,1
Yougov,2022-12-20,18.6,Grüne,Grüne,1
Allensbach,2022-12-20,6.8,FDP,FDP,1
Dimap,2022-12-20,6.8,FDP,FDP,1
Emnid,2022-12-20,6.8,FDP,FDP,1
Forsa,2022-12-20,6.8,FDP,FDP,1
Gms,2022-12-20,6.8,FDP,FDP,1
Insa,2022-12-20,6.8,FDP,FDP,1
Politbarometer,2022-12-20,6.8,FDP,FDP,1
Yougov,2022-12-20,6.8,FDP,FDP,1
Allensbach,2022-12-20,4.8,Linke,Linke,1
Dimap,2022-12-20,4.8,Linke,Linke,1
Emnid,2022-12-20,4.8,Linke,Linke,1
Forsa,2022-12-20,4.8,Linke,Linke,1
Gms,2022-12-20,4.8,Linke,Linke,1
Insa,2022-12-20,4.8,Linke,Linke,1
Politbarometer,2022-12-20,4.8,Linke,Linke,1
Yougov,2022-12-20,4.8,Linke,Linke,1
Allensbach,2022-12-20,14.1,AfD,AfD,1
Dimap,2022-12-20,14.1,AfD,AfD,1
Emnid,2022-12-20,14.1,AfD,AfD,1
Forsa,2022-12-20,14.1,AfD,AfD,1
Gms,2022-12-20,14.1,AfD,AfD,1
Insa,2022-12-20,14.1,AfD,AfD,1
Politbarometer,2022-12-20,14.1,AfD,AfD,1
Yougov,2022-12-20,14.1,AfD,AfD,1
Allensbach,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Dimap,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Emnid,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Forsa,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Gms,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Insa,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Politbarometer,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Yougov,2022-12-27,28.1,CDU/CSU,CDU/CSU,1
Allensbach,2022-12-27,19.6,SPD,SPD,1
Dimap,2022-12-27,19.6,SPD,SPD,1
Emnid,2022-12-27,19.6,SPD,SPD,1
Forsa,2022-12-27,19.6,SPD,SPD,1
Gms,2022-12-27,19.6,SPD,SPD,1
Insa,2022-12-27,19.6,SPD,SPD,1
Politbarometer,2022-12-27,19.6,SPD,SPD,1
Yougov,2022-12-27,19.6,SPD,SPD,1
Allensbach,2022-12-27,18.5,Grüne,Grüne,1
Dimap,2022-12-27,18.5,Grüne,Grüne,1
Emnid,2022-12-27,18.5,Grüne,Grüne,1
Forsa,2022-12-27,18.5,Grüne,Grüne,1
Gms,2022-12-27,18.5,Grüne,Grüne,1
Insa,2022-12-27,18.5,Grüne,Grüne,1
Politbarometer,2022-12-27,18.5,Grüne,Grüne,1
Yougov,2022-12-27,18.5,Grüne,Grüne,1
Allensbach,2022-12-27,6.9,FDP,FDP,1
Dimap,2022-12-27,6.9,FDP,FDP,1
Emnid,2022-12-27,6.9,FDP,FDP,1
Forsa,2022-12-27,6.9,FDP,FDP,1
Gms,2022-12-27,6.9,FDP,FDP,1
Insa,2022-12-27,6.9,FDP,FDP,1
Politbarometer,2022-12-27,6.9,FDP,FDP,1
Yougov,2022-12-27,6.9,FDP,FDP,1
